alpha,p,lambda,birth,death,omega,gamma,sigma,beta1,beta2,cum_deaths,max_hospitalizations
0.8,0.4,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,48284.685540105995,13762.487352350556
0.8,0.4,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,46682.163152389265,12529.922975219295
0.8,0.4,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,44928.47376877568,11296.218480230791
0.8,0.4,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,42994.125636281424,10066.196194274842
0.8,0.4,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,40814.471981909664,8845.776207546156
0.8,0.4,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,38202.622492729424,7642.226732028604
0.8,0.4,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,34553.36746653995,6464.470629700975
0.8,0.4,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,28149.010460133435,5323.471753581009
0.8,0.4,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,17009.464257134077,4232.730163014369
0.8,0.4,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,6096.41002905709,2291.1754008133357
0.8,0.4,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,1459.5659063809283,552.0503219841222
0.8,0.5,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,45419.59681136386,11630.14641442465
0.8,0.5,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,43321.41714134379,10264.826938732196
0.8,0.5,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,40938.09160755856,8910.046575530161
0.8,0.5,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,38035.015788860976,7575.512754896106
0.8,0.5,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,33755.664899683805,6273.4137220542525
0.8,0.5,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,25561.271185160254,5019.070124955186
0.8,0.5,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,12251.21297413562,3758.5627975952384
0.8,0.5,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,3112.836874420487,1217.9608633019996
0.8,0.5,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,573.0333097479595,195.625490842951
0.8,0.5,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,101.0361150968342,25.305709151928923
0.8,0.5,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,19.525279989744433,3.0236645918295197
0.8,0.6,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,42493.09221661956,9769.757133539944
0.8,0.6,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,39757.53624939497,8322.465280658058
0.8,0.6,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,36124.325503370754,6904.301774240703
0.8,0.6,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,29672.58997178856,5532.10022524829
0.8,0.6,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,16944.92353418575,4227.411011306346
0.8,0.6,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,4709.506969210525,1818.0615547838356
0.8,0.6,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,801.467259903494,285.5381469642632
0.8,0.6,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,123.92109674302081,32.457477095954836
0.8,0.6,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,20.954159638069225,3.333067722057228
0.8,0.6,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,4.548957635948556,0.32155492523188034
0.8,0.6,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,1.4834058337560811,0.2
0.8,0.7,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,39384.439352904476,8149.274615470908
0.8,0.7,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,35305.257122010735,6663.595773407871
0.8,0.7,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,27422.487139756504,5232.50078419927
0.8,0.7,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,12834.848223775334,3841.4407043828223
0.8,0.7,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,2712.265607519867,1059.7196564515207
0.8,0.7,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,393.68208412265403,127.2974468289789
0.8,0.7,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,56.39243537374747,12.247271472273328
0.8,0.7,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,9.588433883602752,1.0828345479791919
0.8,0.7,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,2.359989780307503,0.2
0.8,0.7,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.9346049665113091,0.2
0.8,0.7,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.5294420177808156,0.2
0.8,0.8,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,35578.77592732087,6741.058791489163
0.8,0.8,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,27601.68380270191,5254.443769456757
0.8,0.8,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,12511.683321792667,3796.802197648844
0.8,0.8,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,2433.9874881263704,948.317651434455
0.8,0.8,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,325.756008915837,102.2251549531284
0.8,0.8,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,43.90977178312033,8.898558947747766
0.8,0.8,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,7.312470881541066,0.7111155033062607
0.8,0.8,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,1.8734566794705818,0.2
0.8,0.8,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.792089802941398,0.2
0.8,0.8,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.46940457229746274,0.2
0.8,0.8,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.33074582305903766,0.2
0.8,0.9,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,29598.261198387558,5521.15610145387
0.8,0.9,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,15005.930629631855,4065.8213570174507
0.8,0.9,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,3108.8501737286806,1216.5219341546633
0.8,0.9,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,401.22711576392913,130.12502716363386
0.8,0.9,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,50.768074536367834,10.71798658768221
0.8,0.9,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,7.899906729105473,0.8034783226219857
0.8,0.9,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,1.9162227472028868,0.2
0.8,0.9,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,0.7885555377385378,0.2
0.8,0.9,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.46280685182715925,0.2
0.8,0.9,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.32482234122565634,0.2
0.8,0.9,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.25009171715078476,0.2
0.8,1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,19795.2831188363,4468.7235985229845
0.8,1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,5078.6746637435635,1948.8041252501012
0.8,1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,670.5006859882461,233.7267444548181
0.8,1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,80.0023106725052,18.984949896708027
0.8,1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,11.246357371722816,1.3756652252678225
0.8,1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,2.3894401907008307,0.2
0.8,1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,0.8858390060334912,0.2
0.8,1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,0.4930701551037367,0.2
0.8,1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.33746608035716025,0.2
0.8,1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.256302741846525,0.2
0.8,1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.20662772308138141,0.2
0.9,0,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,59061.71697217816,25861.938467581644
0.9,0,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,59061.71697217816,25861.938467581644
0.9,0,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,59061.71697217816,25861.938467581644
0.9,0,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,59061.71697217816,25861.938467581644
0.9,0,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,59061.71697217816,25861.938467581644
0.9,0,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,59061.71697217816,25861.938467581644
0.9,0,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,59061.71697217816,25861.938467581644
0.9,0,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,59061.71697217816,25861.938467581644
0.9,0,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,59061.71697217816,25861.938467581644
0.9,0,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,59061.71697217816,25861.938467581644
0.9,0,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,59061.71697217816,25861.938467581644
0.9,0.1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,56149.855517700555,21725.822025633104
0.9,0.1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,55805.1985913449,21290.4058079237
0.9,0.1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,55450.42284060513,20852.567559241463
0.9,0.1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,55085.16649504373,20412.320007385428
0.9,0.1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,54709.05192397725,19969.71812794888
0.9,0.1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,54321.684781947166,19524.82931733622
0.9,0.1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,53922.65309134844,19077.708477530687
0.9,0.1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,53511.526252693184,18628.427936457385
0.9,0.1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,53087.853968914045,18177.074476085985
0.9,0.1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,52651.16506457465,17723.70383950769
0.9,0.1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,52200.96617178595,17268.432164947164
0.9,0.2,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,53012.69205526895,18098.278097625265
0.9,0.2,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,52259.79836384207,17327.31872439504
0.9,0.2,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,51466.69718950131,16551.10511724351
0.9,0.2,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,50630.7062753642,15770.160457195612
0.9,0.2,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,49748.902240842195,14985.103842318851
0.9,0.2,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,48818.07266630378,14196.644405519888
0.9,0.2,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,47834.63387936197,13405.591994906303
0.9,0.2,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,46794.4741176347,12612.879651732113
0.9,0.2,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,45692.62981397022,11819.566268687815
0.9,0.2,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,44522.581972893,11026.872350809925
0.9,0.2,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,43274.6777550629,10236.176938269833
0.9,0.3,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,49680.948605298436,14926.223820951767
0.9,0.3,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,48465.18763910348,13908.019369770067
0.9,0.3,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,47159.37827857021,12886.038302863677
0.9,0.3,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,45753.78894142719,11862.422112875045
0.9,0.3,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,44235.0319534668,10839.719082905965
0.9,0.3,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,42580.79278626254,9820.9476499758
0.9,0.3,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,40744.53142316883,8809.685827371646
0.9,0.3,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,38610.967713346065,7810.175186438725
0.9,0.3,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,35872.37584592889,6827.4435992167
0.9,0.3,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,31746.846530449388,5867.454626899705
0.9,0.3,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,24790.639741755847,4937.291996699215
0.9,0.4,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,46178.18370323069,12163.500296291002
0.9,0.4,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,44444.91758634647,10976.070723292289
0.9,0.4,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,42533.59022559923,9793.359418877006
0.9,0.4,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,40371.95968271947,8620.914965576116
0.9,0.4,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,37751.31204783736,7465.503310120694
0.9,0.4,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,34023.509808600385,6335.3651323604045
0.9,0.4,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,27488.642266364757,5240.5532364379615
0.9,0.4,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,16537.523129135236,4193.350617199799
0.9,0.4,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,6095.674714668135,2290.9546159024735
0.9,0.4,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,1544.3595339520182,586.6968370057833
0.9,0.4,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,343.69637059233327,108.7723888431816
0.9,0.5,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,42493.09593095141,9769.75738316199
0.9,0.5,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,40090.34670724543,8482.10736650802
0.9,0.5,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,37069.491614835155,7216.135614490187
0.9,0.5,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,32369.21930932712,5983.1740285784235
0.9,0.5,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,23395.637336659565,4797.327717425443
0.9,0.5,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,10514.815260554271,3453.757260281152
0.9,0.5,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,2688.475358106722,1050.1847491045744
0.9,0.5,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,529.3014401236436,178.73679131914957
0.9,0.5,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,101.01933203351767,25.301527258636355
0.9,0.5,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,20.958252707511832,3.3337181390989485
0.9,0.5,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,5.295301645056897,0.4182531631050057
0.9,0.6,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,38368.702642274235,7709.591268781613
0.9,0.6,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,34222.77582027165,6382.823730285225
0.9,0.6,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,26327.989977463916,5103.846841640003
0.9,0.6,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,12954.708605673513,3857.143769675662
0.9,0.6,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,3299.8779514946314,1290.9942658162097
0.9,0.6,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,593.6769740657945,203.65781167778636
0.9,0.6,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,101.72161501956226,25.51921023375792
0.9,0.6,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,19.151486590370933,2.944467987741527
0.9,0.6,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,4.548113544384643,0.32149501498242483
0.9,0.6,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,1.5573230514115828,0.2
0.9,0.6,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.7703449810920459,0.2
0.9,0.7,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,32205.227150644427,5951.790048406957
0.9,0.7,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,21725.530051806556,4640.109868758153
0.9,0.7,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,7843.3547313752015,2815.936153201283
0.9,0.7,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,1524.2226994223038,578.5442501594774
0.9,0.7,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,242.6304675902667,72.42074779062463
0.9,0.7,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,39.94277889636202,7.8734455993107435
0.9,0.7,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,7.8793368418478815,0.8000603267593045
0.9,0.7,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,2.1991940953062525,0.2
0.9,0.7,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.9344197288723862,0.2
0.9,0.7,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.5443532203944639,0.2
0.9,0.7,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.37857365093727174,0.2
0.9,0.8,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,19796.314001907373,4468.723578367685
0.9,0.8,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,6186.533957857121,2320.434960106628
0.9,0.8,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,1075.0785919532993,395.59008676981534
0.9,0.8,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,161.33400104382056,44.61359312477193
0.9,0.8,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,25.976007498526005,4.463206578104509
0.9,0.8,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,5.290030007108337,0.41783540345900533
0.9,0.8,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,1.6179267403949205,0.2
0.9,0.8,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,0.7574126734581981,0.2
0.9,0.8,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.4693076263813383,0.2
0.9,0.8,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.33756905650220137,0.2
0.9,0.8,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.26342400891849455,0.2
0.9,0.9,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,6311.943764056923,2360.532729134201
0.9,0.9,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,1063.0728277140663,390.7383103830075
0.9,0.9,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,153.8929739865319,42.15941426322014
0.9,0.9,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,24.063082850945523,4.026022191626839
0.9,0.9,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,4.84305464046077,0.3590891805884258
0.9,0.9,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,1.4977774691587091,0.2
0.9,0.9,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,0.714265788487515,0.2
0.9,0.9,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,0.44824943973241926,0.2
0.9,0.9,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.3247532987598281,0.2
0.9,0.9,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.25450272106844424,0.2
0.9,0.9,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.20925607660049958,0.2
0.9,1,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,1357.3013796013902,510.41875910866304
0.9,1,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,192.53466983717308,55.09580327151902
0.9,1,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,28.96066454325627,5.162672549512374
0.9,1,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,5.5271662360470115,0.45015126127028726
0.9,1,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,1.6171890432415943,0.2
0.9,1,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,0.7432916967545512,0.2
0.9,1,0.6,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.005238095238095239,0.457955084047262,0.2
0.9,1,0.7,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.003928571428571429,0.32872150463374256,0.2
0.9,1,0.8,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0026190476190476185,0.25624714894562006,0.2
0.9,1,0.9,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.0013095238095238093,0.20997219407295062,0.2
0.9,1,1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0,0.17787159131069133,0.2
1,0,0,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.013095238095238096,59061.71697217816,25861.938467581644
1,0,0.1,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.011785714285714287,59061.71697217816,25861.938467581644
1,0,0.2,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.010476190476190477,59061.71697217816,25861.938467581644
1,0,0.3,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.009166666666666667,59061.71697217816,25861.938467581644
1,0,0.4,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.007857142857142858,59061.71697217816,25861.938467581644
1,0,0.5,0,0,0,0.005952380952380952,0.013888888888888888,0.013095238095238096,0.006547619047619048,59061.71697217816,25861.938467581644
